film_1,film_2
1493,2990
5616,6254
5636,5635
3524,5576
3635,2136
7835,3012
1415,5424
5616,6272
7835,3025
7754,5533
3632,2248
3611,2901
3525,5566
5753,2038
3610,2938
5740,2456
3637,2114
3655,1560
5753,2061
1506,2648
1412,5562
3651,1699
5763,1768
3634,2230
3635,2202
3621,2638
3532,5400
7855,2459
1500,2860
1506,2679
5734,2692
3657,1540
3530,5479
3616,2813
5762,1827
5748,2266
3635,2230
3621,2664
5650,5301
5725,2977
5753,2115
7856,2457
5627,6019
5734,2707
5767,1682
1398,6052
3655,1622
3621,2676
3532,5437
5648,5382
7841,2938
1423,5298
5767,1706
5755,2085
5748,2313
3624,2622
3626,2562
1497,3026
3626,2566
3645,1984
1499,2977
5725,3046
7874,1963
3657,1621
1419,5469
1500,2959
7841,2996
1411,5727
1406,5884
3611,3066
3637,2263
1426,5271
3612,3041
3524,5769
7853,2646
3658,1621
3542,5221
1425,5314
5761,1972
3618,2871
7845,2908
7856,2567
1521,2348
5763,1921
3651,1862
1413,5721
1426,5321
1521,2389
1506,2857
5757,2149
5641,5751
3525,5811
3663,1534
3637,2342
5772,1698
3619,2906
1409,5882
1502,3002
1500,3066
3524,5865
1412,5810
5763,2008
3620,2908
3660,1669
5736,2854
3616,3038
3658,1736
1521,2465
3661,1669
3528,5792
3616,3068
3622,2884
3626,2762
5737,2859
5638,5925
5636,5994
3651,1993
3618,3022
1421,5592
3624,2835
5768,1910
1421,5597
1412,5876
3651,2012
3632,2601
7879,2021
3663,1647
7879,2025
5648,5647
5731,3079
3627,2768
1418,5715
3619,3022
5641,5876
5742,2745
3655,1918
5765,2056
5768,1973
3543,5413
5754,2414
5763,2138
5778,1677
5782,1563
1506,3045
5752,2491
5650,5653
1425,5560
3667,1596
5784,1510
1360,7583
5661,5324
3651,2111
12123,1620
3632,2716
1507,3054
5784,1549
3626,2918
3667,1653
7879,2157
5768,2059
3632,2742
5767,2097
5759,2349
3651,2179
5757,2430
7900,1538
3635,2684
12126,1608
3627,2943
3547,5428
1410,6143
5740,2987
3651,2215
1423,5751
5771,2035
3637,2658
3634,2754
3533,5884
3637,2662
3662,1892
5772,2019
3658,2028
12123,1755
3667,1752
12131,1516
7855,3006
3530,6014
7875,2391
3651,2270
3543,5618
5657,5621
5740,3051
5753,2648
12116,2009
3660,2003
12131,1553
7874,2442
5743,2973
3552,5355
1412,6161
12131,1549
5784,1700
5770,2140
1411,6199
12131,1569
5660,5566
3661,2003
5754,2657
7772,5635
12123,1827
5660,5576
7879,2322
7879,2327
12131,1587
5665,5428
3641,2642
5767,2280
5772,2124
12131,1608
3635,2839
5768,2254
3552,5419
12131,1610
5784,1763
5753,2731
3660,2075
5784,1774
12131,1618
1441,5335
12131,1630
1436,5495
5784,1789
3637,2809
7879,2380
12131,1636
3645,2565
5661,5615
12116,2116
1430,5708
12131,1677
12131,1676
3556,5363
3660,2147
1431,5712
1436,5562
12131,1692
3662,2097
5790,1665
12131,1700
7907,1580
3632,3034
12131,1718
12123,1969
5661,5680
3661,2147
1447,5245
5676,5221
1441,5435
5667,5504
5761,2598
7774,5730
5670,5424
5649,6073
3654,2391
1426,5927
5784,1906
12131,1754
3664,2096
7907,1634
3673,1826
3660,2232
12131,1773
5752,2916
3680,1617
3634,3046
3671,1898
3538,6027
5755,2841
1441,5503
3680,1629
5664,5663
3651,2532
3549,5705
3661,2232
3542,5925
5767,2489
1451,5211
3640,2889
3671,1928
12131,1811
1451,5225
3679,1692
12131,1831
3676,1787
3684,1546
3663,2197
3657,2385
3560,5400
5667,5621
5757,2832
5755,2900
5753,2963
12131,1851
7879,2594
12131,1862
5754,2943
12131,1861
12131,1868
12131,1878
1447,5408
5665,5720
5672,5504
3651,2622
3680,1730
5665,5729
3674,1915
3556,5576
3667,2139
5682,5211
7879,2645
1434,5832
3564,5344
7879,2653
12123,2157
5755,2959
5780,2193
12116,2379
3556,5602
5655,6066
1446,5476
1451,5329
12126,2092
5793,1804
5797,1680
3679,1811
12131,1938
12131,1951
5673,5546
1436,5821
5649,6302
5664,5838
3674,1991
5775,2400
12116,2440
5660,5966
5793,1840
3564,5408
5671,5629
3641,3025
12123,2231
3655,2595
5793,1853
7917,1544
5670,5669
5682,5302
5798,1712
5684,5250
3651,2741
3663,2375
3679,1878
7917,1583
5798,1733
5682,5329
3552,5832
12131,2030
5684,5275
3676,1991
3676,1996
3556,5720
7902,2067
5773,2528
1449,5503
12123,2284
3680,1882
5802,1634
3673,2100
3561,5579
5665,5888
7907,1929
3681,1868
3676,2025
5791,1995
5670,5750
5797,1818
12131,2067
5780,2344
7917,1632
5790,2037
5762,2905
3689,1634
5772,2601
12131,2074
3569,5363
1459,5245
5768,2741
5806,1567
3693,1532
1451,5499
5800,1754
3674,2121
12123,2353
3680,1939
3682,1880
3655,2716
5684,5357
12126,2265
5660,6110
12126,2269
3655,2732
5807,1560
12131,2122
7767,6340
1451,5529
3689,1694
12123,2380
5791,2072
12131,2142
5675,5666
5761,3000
3664,2476
5798,1858
5784,2302
12131,2149
3673,2206
12123,2396
3651,2893
3645,3078
3564,5592
3681,1966
7879,2904
3568,5474
3564,5598
5784,2311
5797,1909
3676,2130
5796,1944
5790,2133
3681,1979
3560,5729
5797,1923
3677,2104
3674,2206
12131,2181
5761,3050
3667,2430
1446,5746
5761,3058
3673,2248
5771,2747
5802,1792
3662,2598
1447,5728
3564,5637
5793,2087
3647,3077
7879,2961
7797,5501
5793,2089
3657,2770
1447,5746
12116,2684
3674,2248
5799,1906
3667,2466
3689,1787
3662,2623
3667,2479
7893,2545
5808,1648
3674,2276
3569,5530
3673,2312
12131,2265
12136,2103
3569,5548
5665,6112
3680,2114
12123,2525
12131,2276
1451,5683
3568,5593
5787,2344
3674,2312
12131,2297
7777,6199
3686,1949
7772,6362
12136,2145
12136,2156
12131,2307
5768,2956
3657,2867
7922,1721
5814,1545
3682,2104
5794,2170
3667,2574
12131,2345
7917,1907
3660,2802
3655,2956
3546,6338
12131,2350
5782,2558
12131,2347
1465,5324
1464,5357
7804,5424
5815,1550
3663,2730
5797,2118
7907,2242
12116,2836
5690,5440
3661,2802
7907,2260
12131,2393
1440,6132
3693,1827
3669,2573
5772,2921
12131,2407
12126,2564
3693,1838
12123,2651
12131,2405
5790,2370
5772,2934
3662,2808
12136,2261
3662,2811
5800,2071
5684,5674
3680,2263
12131,2432
3673,2482
3575,5523
3689,1991
12131,2429
5797,2186
5678,5873
5784,2588
7907,2320
5815,1641
3662,2845
3674,2482
5802,2052
12123,2713
12131,2464
12136,2303
12123,2709
1469,5309
3679,2347
3674,2501
12131,2477
12123,2725
3676,2444
1468,5357
5780,2756
7907,2364
3682,2270
3680,2342
5780,2776
7795,5851
5819,1584
5773,3019
3677,2458
3674,2557
1462,5595
3679,2405
5772,3056
5781,2782
5780,2814
12131,2545
12126,2696
5791,2482
5787,2612
5793,2424
3674,2582
3689,2121
3575,5658
5805,2070
7785,6225
12131,2576
12131,2570
12123,2818
3673,2631
3662,2973
12123,2840
7923,1967
12131,2595
12116,3060
12136,2441
3568,5911
12131,2603
5794,2445
3674,2631
12131,2617
5822,1587
1464,5620
3590,5251
5784,2778
5791,2559
5704,5261
5813,1880
5791,2573
1468,5513
5778,2979
12123,2894
5822,1618
5778,2987
5790,2616
3662,3050
5798,2372
3711,1534
12131,2665
12131,2664
5783,2845
5826,1514
12131,2668
3677,2607
3711,1552
3693,2114
1452,6051
12136,2530
3674,2712
3676,2657
5704,5324
5787,2756
1452,6073
5823,1650
12131,2721
5787,2776
7907,2592
12131,2717
5798,2434
5784,2873
12123,2977
7907,2601
5798,2442
7920,2195
3673,2785
5784,2880
5815,1924
12131,2731
5796,2517
12131,2742
12123,2992
5704,5374
12126,2893
3590,5372
5823,1687
3711,1624
12131,2752
12126,2907
12123,2997
3590,5382
3677,2689
3673,2815
3674,2785
7911,2511
5819,1827
3693,2201
3689,2328
5828,1555
12126,2932
5702,5471
5815,1969
12123,3032
5684,6031
5784,2938
5823,1726
5813,2042
3674,2815
3693,2229
12131,2795
12131,2797
5819,1863
12131,2806
12123,3057
1481,5275
5813,2059
5797,2557
3693,2248
3680,2658
3691,2317
5797,2565
5817,1945
3680,2662
12131,2820
5797,2574
12131,2831
3682,2613
5784,2988
5826,1691
5790,2808
12147,2353
3682,2626
3594,5353
5819,1925
5813,2114
5790,2827
12171,1621
12131,2860
7923,2245
3681,2673
5822,1840
12131,2869
1466,5810
1476,5501
5812,2162
3676,2842
5791,2817
3711,1762
3590,5515
3677,2821
12131,2894
5805,2388
3693,2328
1462,5954
5819,1959
12131,2892
12126,3059
3677,2833
5828,1691
3673,2967
3689,2472
3695,2295
3716,1644
3673,2979
3585,5706
12131,2928
7907,2800
5786,3017
5823,1876
3594,5437
5679,6338
12131,2943
3590,5566
3689,2501
5829,1696
3674,2967
3713,1758
1464,5954
3674,2979
5829,1715
12131,2954
3585,5745
12131,2967
12131,2968
5791,2895
3686,2619
3595,5443
12131,2974
3680,2809
5714,5294
3693,2415
3691,2476
1475,5640
3587,5705
12131,2990
5827,1802
12131,2992
5805,2491
3684,2707
5797,2746
5789,2995
3711,1874
12131,2994
5815,2190
7920,2471
3677,2936
12131,3015
3717,1700
3681,2818
7917,2572
7907,2889
3576,6081
3590,5647
5794,2861
5819,2097
3711,1909
3576,6094
5799,2725
3718,1700
12131,3048
3674,3072
3677,2981
5828,1838
12131,3054
5813,2301
12131,3063
3604,5252
3596,5501
12131,3061
12131,3060
3717,1757
3689,2627
7922,2473
5690,6134
5819,2141
5798,2796
5702,5776
5710,5529
5815,2279
7952,1573
3597,5504
5799,2779
12173,1800
3718,1757
3689,2662
5717,5334
5797,2853
5794,2950
5794,2955
1476,5741
3686,2770
3693,2565
7819,5730
5831,1827
3597,5548
3709,2079
5823,2084
3679,3015
5812,2430
1490,5341
1485,5499
3599,5503
1483,5564
5807,2595
5800,2812
5831,1855
5798,2883
3686,2817
5813,2420
5802,2775
1485,5529
3590,5811
5817,2317
5799,2886
5828,1997
5836,1747
5824,2119
5819,2284
5815,2413
3682,3002
7938,2142
3590,5864
3711,2115
3689,2796
1481,5711
5840,1658
3706,2273
3693,2680
1491,5408
5796,3027
3693,2697
5724,5274
5825,2140
3685,2946
3599,5617
3689,2829
1485,5620
12186,1582
5831,1979
5807,2732
3711,2170
3584,6112
5815,2486
5826,2151
12173,1999
5802,2894
3693,2743
3693,2746
5698,6130
1490,5513
3685,3004
5840,1740
3723,1843
12171,2103
5847,1537
12173,2051
12189,1550
5826,2201
5813,2611
5823,2309
3716,2090
3724,1843
3600,5691
5847,1580
5848,1550
5847,1584
5833,2019
3716,2112
3587,6110
3711,2271
5823,2340
3612,5344
12171,2156
1502,5225
5822,2379
3587,6137
5840,1837
3732,1649
1501,5276
5724,5437
5848,1592
3733,1622
3732,1659
5843,1768
3689,3005
3687,3066
5822,2417
3711,2325
1490,5643
1502,5276
3700,2678
3733,1659
5717,5699
3717,2160
5826,2317
5848,1636
1487,5758
5823,2415
5833,2110
5850,1587
5717,5708
3590,6112
3735,1618
1499,5403
7949,2070
3718,2160
3611,5478
12171,2261
5829,2275
3693,2952
3716,2247
5725,5504
5813,2781
12171,2303
1495,5576
1484,5921
5823,2488
12170,2341
12170,2344
5840,1963
7920,3025
3711,2445
7819,6166
3717,2258
3711,2451
3717,2265
3597,5986
3732,1806
12171,2353
12171,2352
3718,2258
5817,2731
5808,3014
5831,2299
3693,3042
7923,2992
5840,2034
5813,2868
5819,2688
5848,1789
3733,1817
3693,3061
5812,2913
5826,2484
1506,5330
3742,1556
5819,2708
5840,2056
3615,5499
1488,5905
3733,1849
3735,1796
3622,5302
1500,5548
3742,1584
5849,1811
3615,5529
3725,2125
3622,5322
3742,1604
7845,5485
3726,2103
3604,5888
5829,2448
3717,2386
3624,5273
12171,2467
3735,1843
3604,5904
3717,2401
3608,5779
3726,2125
1496,5721
5843,2041
5845,1986
3620,5424
3711,2604
5854,1712
5830,2460
5860,1534
5819,2805
3711,2618
5833,2379
5826,2596
5737,5357
5856,1677
3611,5735
3742,1673
5860,1552
5843,2083
5847,1959
5840,2182
3615,5620
12189,1966
5856,1688
5826,2624
12171,2530
5725,5756
7839,5758
5833,2423
3742,1710
12189,2000
3735,1929
3601,6082
5743,5221
3611,5774
3724,2275
1500,5692
5710,6254
3717,2502
5840,2229
3604,6014
7954,2233
3742,1742
5819,2893
3735,1963
3735,1966
5819,2905
3717,2545
3735,1993
3715,2617
5819,2927
3717,2556
12131,3873
5815,3071
3619,5615
5829,2643
3718,2545
3738,1929
3732,2122
3718,2556
3726,2308
7855,5382
1500,5792
12189,2121
3709,2853
5856,1837
3716,2642
3738,1962
5827,2745
5823,2867
1495,5966
5836,2469
5848,2106
3735,2072
3727,2324
5848,2113
5742,5400
12173,2650
5823,2896
5829,2711
5862,1692
1506,5658
3707,2964
12170,2756
3748,1698
3604,6161
12170,2776
3711,2861
7840,5938
5826,2834
3746,1782
12173,2685
5822,2967
3708,2964
3742,1916
3742,1920
3715,2759
1499,5921
5829,2761
3716,2733
3747,1775
3627,5501
5731,5820
3726,2438
5833,2659
5830,2759
3732,2259
3717,2724
5734,5733
5830,2763
3632,5373
3611,6031
3718,2724
7979,1709
12189,2275
5826,2918
3738,2113
3711,2950
3711,2955
5829,2836
3711,2963
5837,2592
7848,5792
5826,2938
12189,2298
5736,5735
5858,1967
3752,1716
3711,2986
3747,1873
3735,2249
3726,2532
5823,3063
3735,2259
5828,2911
3754,1682
3735,2274
5747,5445
5863,1852
3621,5816
5862,1887
3748,1884
3742,2072
5840,2568
7855,5647
1507,5835
5829,2934
5858,2035
12189,2385
12189,2384
5830,2910
5834,2792
5739,5738
12173,2898
3623,5803
5755,5250
12173,2901
5862,1938
3754,1754
3742,2126
5841,2592
3735,2344
12189,2418
5848,2386
7973,2046
12171,2980
5862,1959
3752,1834
5859,2061
5841,2623
12189,2438
3724,2716
3735,2375
3747,2002
5848,2411
12189,2446
1507,5913
3752,1855
3752,1864
12171,3022
3717,2951
5845,2517
5841,2648
3738,2314
5739,5820
7853,5820
5847,2474
1508,5916
3733,2479
5755,5337
5742,5741
12189,2499
12189,2498
3718,2951
5853,2307
3735,2429
5829,3056
3569,7583
3732,2529
5863,2008
5857,2194
5875,1640
3735,2454
5860,2115
5843,2642
7840,6272
3717,3016
3726,2742
5848,2502
3736,2435
5754,5419
5877,1608
3738,2394
3718,3016
3746,2150
7845,6157
5862,2094
3735,2501
7952,2844
3752,1973
7979,2006
5757,5357
5860,2170
5731,6166
5762,5211
5753,5495
3732,2611
5742,5842
5871,1848
3735,2527
3738,2435
5763,5221
5848,2588
5848,2594
5862,2167
3765,1640
3742,2353
3726,2861
3735,2586
5837,2972
5907,802
5848,2637
5847,2669
5834,3072
3763,1736
3763,1738
3632,5801
5860,2271
12189,2678
7856,5938
3735,2614
5857,2368
12186,2789
5762,5329
5841,2884
5848,2671
5847,2708
3726,2926
3754,2060
3754,2059
3640,5593
5761,5387
5847,2725
3748,2259
5861,2305
5767,5225
5853,2569
3723,3066
3735,2699
3758,1990
7979,2212
5753,5685
3765,1784
5849,2720
3740,2565
3738,2637
7879,5345
5858,2458
5753,5718
3754,2150
5866,2213
5862,2347
3738,2664
3735,2756
3735,2758
5889,1520
3738,2671
3640,5711
5848,2800
3735,2776
5860,2445
3752,2255
3752,2269
5866,2275
5854,2648
3655,5281
3727,3057
3752,2281
3754,2225
3732,2909
3739,2700
5843,3015
3742,2616
5863,2408
5847,2905
5857,2593
5885,1750
3754,2282
3765,1943
3742,2655
3729,3060
3732,2970
3735,2877
3763,2011
5765,5495
5857,2640
7990,2064
7882,5411
3738,2809
5874,2140
3738,2820
12189,2980
5861,2555
3742,2708
3746,2588
12189,3003
12189,3005
5892,1610
3735,2944
12195,2827
5866,2424
5889,1712
7856,6272
5885,1837
3746,2617
5859,2651
3765,2035
3782,1510
5759,5758
5870,2323
5849,2979
3733,3038
7879,5595
5881,1997
7855,6338
3763,2124
3735,3003
7979,2512
3740,2858
3735,3012
3735,3018
3742,2823
5853,2927
3746,2707
3742,2831
3742,2834
3735,3055
3754,2469
5862,2657
5897,1573
3754,2474
7988,2292
3735,3070
5891,1776
5850,3048
5780,5219
5765,5685
5866,2559
3651,5686
3756,2435
3742,2869
5772,5476
5765,5693
3763,2234
5763,5776
3635,6209
3786,1532
7879,5718
5891,1816
5755,6031
5862,2719
7879,5728
5889,1881
5893,1762
12123,5247
3742,2915
3779,1773
5781,5250
5902,1512
3783,1665
3754,2565
3763,2289
3783,1669
12123,5274
3754,2580
5783,5219
5880,2221
5860,2845
5853,3067
3763,2321
12244,1560
7988,2422
3742,2973
8017,1526
5860,2861
12244,1569
5895,1781
7882,5721
5854,3060
3754,2623
5862,2816
5863,2785
3777,1917
7987,2480
7879,5844
8003,2005
8011,1756
3752,2722
5885,2142
3786,1674
12244,1626
3779,1892
5899,1710
3662,5527
3783,1781
5898,1753
3667,5385
3789,1603
3754,2690
5899,1730
12244,1650
3742,3068
5860,2950
8017,1618
12123,5403
3783,1805
5782,5374
3642,6192
5893,1949
5863,2885
7882,5835
3754,2731
3660,5652
3793,1531
5861,2962
12244,1692
12244,1714
5898,1830
3765,2418
7879,5954
3747,2979
5902,1709
5897,1872
5763,6027
12244,1729
7879,5966
3782,1908
5862,2968
12244,1738
7979,2881
5757,6234
3793,1580
12126,5399
5772,5774
3763,2514
5885,2268
3660,5709
5899,1849
5863,2969
3793,1600
3793,1603
3793,1602
7882,5913
5907,1608
5866,2884
5772,5795
3793,1613
3661,5709
3793,1619
5895,1994
3793,1624
3758,2709
3796,1537
5899,1888
3765,2508
3839,217
3793,1647
12131,5309
12244,1815
8003,2214
3787,1843
12131,5324
12244,1829
3840,217
3769,2421
3676,5309
5898,1962
5885,2371
12244,1856
8011,2005
3796,1595
3793,1694
3754,2905
3796,1613
3783,2021
3793,1712
8016,1872
3676,5345
3658,5906
5889,2283
12131,5386
7988,2752
3793,1726
3793,1728
3667,5640
12244,1900
3793,1743
3783,2057
12131,5413
5896,2100
8024,1674
5784,5586
12244,1938
5773,5931
12126,5592
5872,2882
3793,1795
5899,2046
12275,1008
12131,5472
5885,2490
8011,2119
5915,1565
5900,2028
5786,5562
5763,6280
12244,1973
3778,2289
5895,2199
3802,1550
5899,2086
3802,1560
12131,5512
3674,5538
3783,2158
5907,1850
3800,1635
5901,2041
8030,1577
3674,5546
3796,1765
3804,1520
12131,5536
5794,5374
5798,5250
7988,2895
5907,1875
3756,3026
3765,2747
3681,5363
5899,2139
3788,2054
5910,1811
12244,2060
3802,1622
3793,1909
5898,2190
7988,2939
3663,5949
3796,1829
3780,2327
5893,2364
3677,5526
8024,1849
3783,2250
12126,5769
5891,2442
5910,1853
12131,5621
12244,2128
3793,1962
12244,2123
3781,2336
5895,2338
5910,1879
3763,2904
3676,5603
3800,1766
12244,2141
3793,1984
12126,5809
8036,1524
5797,5403
3802,1716
5802,5250
3786,2213
8024,1918
3793,2009
5920,1610
5900,2228
12244,2177
3802,1731
5923,1519
12244,2184
3808,1551
5800,5335
12244,2181
7988,3052
5794,5533
3664,6044
3765,2915
3681,5523
5784,5864
3836,717
3802,1774
3808,1592
3689,5281
12244,2223
3802,1782
3684,5442
5920,1665
5907,2077
3764,2971
5907,2075
5918,1743
12131,5751
3682,5523
3802,1805
3786,2304
3793,2091
3689,5314
3677,5689
3787,2278
3793,2095
12131,5756
3793,2094
12131,5766
3663,6131
12289,867
12244,2273
12239,2428
5891,2606
5798,5495
5907,2114
3771,2804
12244,2297
3681,5602
7900,5890
5914,1917
12244,2293
3802,1855
3808,1674
12244,2300
8024,2052
5919,1776
3787,2332
12131,5810
12244,2309
5799,5504
12244,2322
3778,2624
5892,2624
12244,2329
3793,2164
12244,2326
3793,2167
12242,2399
5915,1929
3802,1898
3802,1897
5907,2184
12270,1546
3793,2185
5926,1600
12270,1542
5907,2190
8036,1727
3810,1670
12244,2358
5892,2677
8027,2033
3684,5596
12244,2383
3802,1942
3802,1949
3793,2228
8024,2139
5889,2795
12244,2399
3679,5766
12131,5904
12244,2404
12244,2405
3793,2253
3802,1973
8011,2567
12244,2426
12270,1616
5907,2268
12242,2489
12270,1624
7900,6029
3802,1995
5892,2745
3681,5750
12244,2444
5920,1885
12270,1650
3793,2289
3689,5512
12244,2464
3676,5928
12270,1653
3802,2021
3783,2617
8011,2628
5892,2780
3802,2038
3686,5637
3793,2322
3780,2725
3793,2325
3802,2052
3780,2734
8036,1868
5797,5741
12244,2494
3782,2676
5893,2775
12275,1542
3802,2057
3684,5718
3802,2060
5907,2345
12275,1546
3809,1855
3781,2722
3782,2696
7923,5398
12244,2528
12114,6557
12270,1724
3796,2269
3802,2083
5922,1901
3681,5838
3783,2680
5914,2163
5902,2536
3802,2097
3802,2099
3780,2784
5902,2540
8036,1921
8024,2291
3793,2386
3779,2823
3782,2730
5889,2949
12275,1599
8047,1592
3681,5864
12275,1601
3789,2519
12275,1600
3783,2709
3793,2401
3802,2122
3802,2121
12244,2563
8047,1609
5899,2662
3693,5515
12275,1624
12244,2580
3786,2637
3779,2856
5897,2736
3793,2430
5896,2777
5929,1755
3793,2435
12275,1634
3686,5756
7900,6196
3794,2412
12270,1803
14391,1587
5920,2044
8036,1990
5802,5708
5917,2140
12275,1656
12275,1653
3782,2796
3796,2366
5814,5347
3784,2744
12275,1673
12270,1827
7923,5506
3793,2469
7907,6008
12275,1669
12244,2629
3793,2472
3793,2474
12270,1832
8047,1675
5922,2019
5914,2271
12275,1682
3793,2484
5807,5593
12244,2657
3681,5965
5819,5225
12244,2651
12270,1847
12244,2653
12275,1705
3793,2502
12244,2668
3783,2818
12242,2744
3851,717
3822,1615
3793,2519
3793,2521
5893,2959
5909,2465
12275,1724
5794,6035
12247,2602
3793,2528
5898,2815
12275,1731
3802,2255
3802,2258
12244,2703
5937,1608
12270,1894
12275,1738
3686,5864
8036,2084
3852,717
5893,2986
3802,2270
3808,2083
5899,2799
14391,1699
12270,1909
3808,2093
12247,2635
12244,2730
12270,1920
5933,1767
5909,2514
5893,3011
12131,6234
12275,1773
12244,2744
12275,1782
3796,2486
12275,1779
3793,2583
5920,2179
3815,1900
3677,6178
12275,1791
3793,2584
5819,5324
12270,1956
3793,2599
3844,1020
5897,2916
12275,1805
5819,5335
3781,2978
8036,2143
12275,1815
5807,5711
12244,2773
12270,1978
3796,2523
12270,1977
12244,2779
5895,2994
12275,1831
12275,1832
12275,1827
3793,2628
3793,2630
3819,1827
12244,2796
3793,2637
12244,2795
12275,1834
3855,717
8033,2275
12275,1843
3793,2645
3809,2149
12275,1844
3780,3051
3782,2989
12244,2812
12244,2811
3809,2158
5899,2909
3802,2384
12275,1860
5822,5302
3700,5551
12244,2827
12275,1866
3793,2671
12275,1868
14391,1820
12275,1880
3782,3015
14391,1814
3793,2681
12275,1886
3809,2186
5896,3027
12275,1894
12275,1897
3793,2690
12244,2853
12244,2863
8009,3074
3783,3011
12275,1900
5826,5221
12275,1909
3802,2433
3810,2188
3796,2624
8036,2258
12270,2072
3802,2440
5799,6073
12275,1925
12244,2886
12270,2080
12244,2892
8011,3049
5936,1838
5910,2642
5901,2927
5897,3049
5899,2992
3793,2741
3819,1935
12275,1949
3783,3063
3833,1514
5907,2758
12275,1967
14391,1908
5827,5245
5898,3041
3686,6082
5900,2986
12275,1965
3796,2674
12275,1975
12244,2936
12275,1977
12244,2937
3831,1599
12270,2134
12275,1978
3833,1542
5823,5387
5933,1983
12275,1990
12275,1993
12270,2141
3833,1550
3802,2514
3709,5396
3802,2516
12244,2961
12275,1996
5924,2278
5819,5530
5907,2802
5922,2347
12275,2015
12244,2976
12244,2974
3808,2352
12244,2985
3796,2728
12270,2176
3831,1650
12275,2026
3711,5374
12275,2040
3793,2839
3826,1816
3802,2559
5936,1945
3796,2748
14391,1986
14391,1987
5940,1826
12270,2211
12270,2207
12244,3023
12275,2060
3793,2867
12275,2072
8016,3023
14391,2009
12275,2080
3802,2595
3809,2380
12270,2232
12270,2242
3815,2201
12244,3043
14391,2025
5910,2793
3822,1988
12275,2084
3811,2331
12244,3052
3802,2613
3717,5252
3802,2619
12275,2099
12270,2255
3833,1665
3802,2626
12270,2265
3793,2904
5907,2907
12275,2106
12244,3067
5918,2569
8102,405
3689,6143
7911,6340
12275,2124
12275,2135
12275,2130
3793,2935
8017,3060
3802,2659
8047,2134
12275,2141
5826,5459
14391,2091
3700,5832
12270,2302
12275,2149
12270,2314
5950,1624
5819,5683
12275,2160
3836,1621
14391,2095
3793,2965
8046,2195
12275,2175
3796,2875
3809,2474
12270,2326
5952,1580
5833,5276
12275,2181
3808,2521
3819,2180
3793,2989
5934,2154
5933,2185
3819,2184
12275,2201
3802,2716
5805,6157
12275,2195
12270,2352
12275,2207
3808,2542
3802,2728
5926,2424
5907,3010
3802,2732
3831,1832
12270,2366
12275,2211
12275,2210
3793,3019
5920,2616
5923,2528
5920,2622
3793,3023
12270,2375
12275,2230
3823,2094
3802,2748
12275,2232
3831,1850
5945,1858
3810,2505
12275,2238
5933,2234
3823,2106
14391,2174
3793,3041
12275,2248
7923,6082
12275,2242
3834,1773
3831,1868
12275,2255
3711,5592
12270,2411
5936,2157
5826,5571
12275,2265
12275,2271
14391,2210
3836,1736
