genre_1,genre_2
9036,8640
7980,8605
1866,1530
2923,1530
1862,1655
8184,2285
6921,8669
7971,8886
1864,1598
9034,8710
9034,8712
2924,1509
2569,12514
1867,1509
1866,1543
9034,8719
7980,8619
2569,12522
6922,8656
7980,8623
1512,12526
9029,8882
9027,8951
7980,8642
2570,12512
800,1845
6925,8583
2925,1509
455,12542
1868,1509
1868,1511
6921,8710
1512,12548
6096,1515
9037,8656
453,12613
5741,12525
6921,8719
6925,8594
5741,12531
453,12619
7980,8662
576,8809
3751,8688
6921,8726
2924,1561
6094,1598
2570,12542
1513,12541
9037,8670
3983,1509
6921,8739
1869,1509
2926,1509
2571,12514
1869,1511
2926,1511
2570,12550
6912,9026
2571,12525
9034,8784
2922,1645
9040,8594
457,12531
7971,8981
8187,2285
6920,8793
1868,1566
9034,8793
6922,8736
3959,2285
2927,1509
2571,12545
7980,8710
1870,1509
1870,1511
2572,12518
3756,8581
6925,8650
1514,12550
7980,8712
9037,8711
3756,8588
2572,12524
1870,1523
3756,8595
1851,2117
2927,1530
9040,8634
9037,8736
5744,12514
1516,12512
6074,2285
3960,2285
1871,1509
2928,1509
6925,8679
6928,8583
5744,12525
459,12518
1871,1515
9040,8650
9035,8815
6925,8686
3756,8622
2924,1645
3757,8595
2573,12531
1516,12529
459,12529
6922,8790
6928,8603
5745,12514
2574,12512
9043,8585
5745,12518
6929,8582
1872,1509
6929,8585
9040,8679
6096,1645
457,12613
3756,8649
2574,12526
3757,8622
5745,12535
5745,12532
1517,12531
9040,8701
1872,1530
2574,12537
6929,8605
2928,1566
1872,1536
1870,1598
6929,8608
8190,2285
6928,8645
3962,2285
2930,1509
459,12575
6922,8830
5746,12518
6928,8650
2573,12581
1872,1543
3759,8585
3757,8649
1872,1547
588,8585
588,8587
2926,1645
1869,1645
9034,8911
5746,12529
461,12529
461,12530
588,8594
9040,8731
9043,8640
1873,1530
3756,8697
8202,1941
588,8603
1871,1598
588,8604
1519,12513
1874,1509
588,8608
459,12607
9034,8923
9038,8799
9037,8830
6929,8645
2930,1543
1873,1543
459,12611
6928,8679
6928,8686
9034,8929
1519,12525
2576,12525
9043,8662
1870,1645
5746,12567
6928,8693
7980,8853
1519,12536
8192,2285
1519,12542
2577,12513
6078,2285
1875,1509
818,1509
6932,8585
3759,8642
1875,1511
2577,12518
6928,8714
6932,8590
1519,12550
818,1515
6932,8587
6930,8656
7987,8656
3760,8621
1520,12526
7989,8606
6928,8727
6932,8603
9035,8947
7990,8584
2578,12514
2933,1509
5749,12518
3760,8642
1876,1509
464,12514
6929,8710
9034,8986
7990,8585
464,12518
3762,8585
7989,8621
6929,8712
464,12522
3756,8776
6929,8719
7990,8594
6932,8623
5749,12529
588,8686
464,12535
5750,12512
6932,8642
7989,8642
9037,8918
1877,1509
588,8701
795,2285
1877,1511
6929,8743
1522,12517
7980,8929
2579,12518
7990,8618
6934,8585
2579,12523
5750,12525
2579,12525
7991,8597
5750,12532
7991,8601
2579,12531
2934,1530
7990,8640
6934,8608
2932,1598
818,1598
6106,1509
2935,1509
9035,9013
2580,12518
5751,12525
1878,1515
2580,12524
7991,8623
7989,8690
2925,1836
7990,8662
5751,12534
2933,1591
3759,8755
1876,1591
6934,8640
7991,8640
1877,1566
2581,12513
6932,8704
7991,8642
2936,1509
1879,1509
6921,9051
3765,8580
3765,8584
2936,1515
2581,12525
2932,1643
1875,1645
467,12525
3765,8594
467,12529
467,12530
2581,12532
467,12531
2692,9091
1524,12532
3759,8785
9040,8912
1524,12536
6921,9069
3765,8605
3765,8607
2937,1509
7994,8583
1880,1509
2937,1511
2921,2007
5880,8585
2582,12518
7994,8585
1524,12550
7989,8745
6928,8868
3762,8711
1876,1645
7990,8717
9034,9123
2582,12532
2935,1591
7994,8603
2918,2117
9040,8950
7994,8608
6938,8580
1878,1598
5880,8608
2583,12512
7995,8585
5881,8583
6938,8583
7987,8830
3765,8645
6938,8587
1526,12518
5881,8584
5881,8585
5881,8590
3759,8835
1526,12521
6929,8870
6938,8590
7995,8591
2583,12525
5881,8594
2583,12526
6938,8594
6922,9089
3765,8656
2581,12592
6938,8598
3986,1807
2583,12532
7994,8636
1526,12533
6938,8603
1881,1530
1526,12537
7995,8608
3765,8667
2936,1598
7996,8582
7996,8581
6110,1509
2584,12514
7989,8796
1527,12513
6939,8585
7996,8585
2584,12518
2939,1515
6939,8586
3768,8588
3768,8590
2584,12525
3768,8591
1526,12559
6932,8811
6938,8625
1872,1836
6110,1530
1863,2117
1882,1530
1527,12535
7995,8640
5881,8636
7996,8608
9053,8607
2937,1598
5756,12518
2940,1509
471,12518
6938,8650
471,12522
1879,1643
6934,8784
7990,8815
5756,12535
7996,8631
7995,8662
5756,12541
471,12535
3765,8727
6934,8795
2941,1509
3768,8642
1884,1509
6939,8642
6938,8680
6939,8649
2586,12518
1884,1511
7996,8649
6938,8679
5881,8679
7994,8710
2941,1515
1529,12518
3768,8645
9053,8656
5881,8686
6938,8686
1880,1645
5881,8688
471,12561
7996,8663
6938,8693
7995,8701
3985,1941
2939,1598
8202,2285
7995,8708
2942,1509
1885,1509
6112,1543
2587,12518
6938,8714
2587,12524
2938,1645
5758,12532
3768,8688
3769,8656
2587,12535
6938,8727
5881,8727
6938,8726
1885,1530
6942,8608
5881,8730
6100,1941
6943,8580
5758,12548
6943,8585
1886,1509
6938,8739
6943,8583
6938,8737
9057,8584
9057,8585
2588,12519
474,12518
6943,8593
9057,8597
9057,8594
9052,8750
6943,8601
2933,1836
1531,12531
2588,12536
6112,1598
2943,1530
6934,8882
9053,8727
5880,8793
6943,8608
6929,9041
3765,8823
7991,8887
2941,1598
1529,12606
2944,1509
1887,1509
6944,8585
2944,1511
6944,8584
6944,8590
7987,9024
6944,8587
1531,12554
5881,8776
6934,8911
1532,12532
2942,1591
6944,8606
6943,8636
6944,8604
6944,8603
1886,1566
9043,9080
9057,8640
2945,1509
7994,8831
1533,12514
1888,1509
1872,2007
1887,1543
1533,12517
7990,8958
1887,1547
6943,8650
1884,1645
6929,9094
7995,8815
2701,9091
1644,9091
6944,8633
6943,8669
1884,1655
2944,1566
5760,12572
6944,8642
2591,12511
2945,1536
1889,1509
1534,12518
2591,12518
474,12610
9057,8682
2591,12524
1885,1645
1534,12527
6943,8693
1889,1530
1533,12566
9057,8710
1890,1509
6938,8863
8004,8585
1889,1541
808,2285
6947,8583
1890,1511
1885,1667
2591,12548
7989,9055
1535,12518
1534,12549
6943,8712
6947,8587
6944,8679
3776,8585
6944,8686
6943,8714
1886,1645
3776,8591
6943,8719
3776,8594
8004,8595
2591,12562
6947,8598
1535,12534
1535,12535
2947,1530
6947,8603
6943,8726
3776,8603
3776,8608
834,1509
3777,8583
6943,8739
3777,8585
1891,1515
5764,12529
5764,12530
3777,8590
5764,12531
2593,12532
2948,1530
1891,1530
3777,8603
3776,8633
6944,8727
2948,1536
3777,8604
8004,8640
9052,8918
6942,8793
3777,8608
1537,12514
2948,1541
810,2285
2594,12518
8004,8649
2948,1543
3776,8650
2945,1645
603,8711
1537,12526
8004,8662
2594,12531
2594,12533
3776,8662
1890,1591
2945,1655
9052,8942
2949,1530
2594,12535
2950,1509
6944,8774
480,12547
9064,8585
2595,12525
5766,12525
5766,12531
8226,1807
2946,1645
1889,1645
6947,8686
9064,8603
2595,12531
836,1525
6943,8821
1893,1530
8211,2285
2596,12512
2594,12573
2596,12514
1539,12512
6943,8826
1539,12513
3780,8580
1539,12514
1893,1543
1538,12548
7996,8962
482,12518
9061,8711
3780,8585
8006,8656
8004,8717
2951,1518
2596,12526
3777,8686
1894,1530
2951,1530
1890,1655
2949,1598
6943,8858
2952,1509
1895,1509
1540,12514
1895,1511
2940,1883
1894,1543
2597,12518
9052,9033
9064,8656
2708,9091
2596,12568
9067,8585
5769,12518
1896,1509
3777,8737
2598,12518
1896,1511
3777,8739
3780,8645
2596,12581
3780,8650
2596,12586
2598,12525
5769,12531
3780,8656
9067,8608
1895,1561
1894,1598
2951,1598
3986,2285
1897,1509
5769,12551
482,12606
2949,1667
5769,12554
1542,12525
3769,9024
1542,12526
2599,12526
6947,8816
3776,8815
9067,8640
1897,1530
2600,12514
5769,12582
1898,1509
8012,8585
841,1509
6955,8583
1897,1543
9067,8654
2599,12551
6955,8587
1898,1515
2951,1643
3768,9083
2600,12526
2600,12525
6943,8966
486,12529
6955,8598
1898,1530
6955,8603
6944,8950
3780,8727
6955,8606
5897,8642
6944,8951
1544,12514
3780,8737
1895,1645
2952,1645
6955,8632
1899,1530
1897,1598
2957,1509
8012,8645
1900,1509
1900,1511
9067,8708
1545,12518
6957,8591
9067,8719
8233,1807
2953,1645
1545,12533
2957,1530
3776,8919
6958,8583
1901,1509
1546,12514
819,2285
5774,12518
6958,8588
8012,8682
6958,8587
1546,12518
2603,12518
6955,8679
6943,9051
489,12518
5774,12525
1546,12524
1546,12525
6956,8656
6955,8686
489,12529
1657,9091
6958,8603
5897,8730
1545,12568
9073,8582
1900,1566
1899,1598
2959,1509
5774,12545
1896,1693
6130,1509
2604,12518
9073,8585
1545,12581
2604,12522
2955,1645
6957,8656
9073,8601
1902,1530
5776,12514
6955,8731
1902,1536
1900,1598
2957,1598
2960,1509
1903,1509
3659,12608
1887,2007
2960,1511
1902,1543
6960,8583
2953,1732
8012,8750
5897,8776
2605,12531
1548,12536
5777,12514
1901,1598
2961,1509
1904,1509
2961,1511
8018,8581
9070,8736
5776,12548
6958,8679
9073,8654
2961,1515
8018,8585
8018,8591
5777,12525
6958,8686
8018,8594
1900,1645
6132,1530
5779,12474
1902,1591
1549,12536
8233,1941
3780,8919
2962,1509
9073,8674
2961,1543
2606,12548
847,1541
8012,8806
2607,12518
847,1543
5897,8832
6962,8590
2607,12524
6962,8603
6958,8727
5777,12568
8018,8640
5779,12513
6131,1598
1905,1536
846,1598
6947,9075
2608,12514
6134,1509
2963,1509
6947,9081
1906,1509
1905,1541
824,2285
2608,12518
5779,12525
5779,12523
2608,12524
5779,12529
2608,12526
6130,1645
2608,12525
491,12619
5779,12530
5779,12531
8018,8662
1906,1530
3780,8974
1902,1655
6957,8793
847,1598
6962,8642
2609,12514
1907,1509
1902,1667
1906,1543
1552,12518
2964,1515
6131,1645
1906,1547
6955,8875
6960,8726
9073,8755
6960,8732
3997,2285
2610,12514
3794,8581
2610,12520
9067,8957
496,12518
9073,8781
851,1515
1904,1645
1553,12531
851,1525
1907,1566
2611,12514
2966,1509
8012,8924
5897,8956
2611,12525
5909,8594
6137,1530
2962,1655
851,1561
2967,1509
2612,12513
1910,1509
1905,1667
6962,8743
498,12518
9067,9032
6134,1645
2612,12525
2963,1655
2964,1623
1555,12536
2612,12542
1908,1598
2965,1598
1910,1536
1556,12512
1911,1509
496,12606
8025,8585
2612,12550
3780,9109
2613,12518
2613,12522
1556,12536
8229,2285
8025,8608
855,1509
2614,12518
5909,8679
2969,1515
855,1515
2614,12524
5785,12525
3798,8590
5909,8686
1910,1591
1909,1623
1912,1530
3798,8603
8027,8581
2613,12573
1912,1536
9067,9112
5785,12545
8027,8585
2615,12514
498,12606
8027,8582
1912,1543
8027,8588
855,1543
628,8581
8027,8587
501,12518
1913,1515
2970,1515
2966,1645
1909,1645
8025,8662
501,12529
501,12530
9084,8608
5909,8727
8027,8604
1558,12536
8027,8608
6958,8979
5909,8731
3794,8757
2968,1598
8027,8606
4003,2285
6958,8982
2971,1509
1914,1509
8028,8585
832,2285
8027,8615
2616,12518
2970,1543
629,8583
629,8584
2616,12524
629,8585
2616,12526
629,8587
8012,9087
8028,8597
628,8623
629,8594
8027,8631
8025,8697
9070,9069
6143,1509
8028,8608
629,8603
2969,1598
2617,12512
629,8607
2972,1509
629,8608
2617,12517
628,8640
3801,8580
3801,8583
2617,12518
5788,12525
3801,8584
1914,1547
629,8615
8025,8719
3801,8588
2616,12555
1560,12525
8027,8654
1911,1645
2617,12529
5788,12531
3801,8594
628,8654
1560,12531
1913,1591
3801,8603
628,8662
629,8631
2970,1598
6119,2285
2971,1566
1913,1598
2617,12544
1916,1509
2618,12518
2618,12524
9086,8631
5915,8631
2972,1561
9086,8642
3801,8641
8028,8678
629,8669
2619,12514
1562,12514
2973,1543
3803,8583
8028,8682
1912,1667
1562,12517
855,1667
3803,8585
2974,1515
3803,8587
2619,12525
629,8679
3801,8650
6119,2333
2619,12526
2619,12531
628,8717
629,8686
1915,1591
3803,8603
8028,8710
2619,12546
3804,8583
506,12518
3801,8679
1918,1515
3804,8587
3804,8590
1563,12526
3801,8686
3804,8598
8027,8755
3803,8632
3804,8603
629,8727
5792,12518
2621,12512
1919,1509
1919,1511
2621,12518
1564,12518
629,8737
2620,12551
629,8743
1915,1645
9084,8793
2976,1530
3804,8632
1564,12535
3801,8727
2621,12538
2974,1598
6976,8608
2622,12512
6977,8583
2977,1509
3804,8642
1565,12514
2976,1543
3801,8739
8028,8778
506,12584
2622,12526
1916,1645
3803,8686
629,8777
2958,2117
1920,1530
8028,8791
506,12601
1918,1598
1921,1509
2623,12514
506,12607
2623,12518
2623,12521
506,12612
2623,12525
9086,8785
2974,1645
3804,8686
2623,12533
2978,1530
1921,1530
2978,1536
1921,1536
506,12633
1922,1509
1921,1541
2624,12518
1906,2007
2978,1543
5795,12525
2624,12525
5795,12532
5920,8656
2624,12531
1692,8656
2624,12534
2624,12535
3804,8726
1567,12536
1569,12474
8027,8882
1567,12542
2980,1509
2980,1511
2625,12518
1567,12550
3804,8739
1923,1515
2625,12522
2625,12524
2980,1530
2625,12535
2980,1536
3801,8852
2626,12514
9084,8929
1924,1509
867,1509
3794,9078
1569,12518
9095,8585
2626,12526
1569,12529
3801,8875
9095,8605
1569,12531
6977,8726
2977,1655
867,1530
6977,8728
6977,8732
2627,12512
1570,12514
1925,1509
640,8580
9086,8894
867,1543
2982,1515
640,8583
640,8587
2627,12526
6134,2117
2981,1561
1925,1530
640,8598
8243,2285
9097,8581
640,8603
2628,12512
1926,1509
869,1509
6983,8583
9097,8590
9097,8585
2628,12526
5926,8594
2628,12532
3812,8595
513,12561
6976,8815
1926,1530
2983,1530
1924,1598
6984,8581
1572,12513
629,8979
1572,12514
2984,1509
5915,8956
2983,1543
8041,8585
3812,8615
6984,8588
8243,2333
2629,12525
8041,8594
2980,1643
3813,8595
2982,1591
3812,8631
9097,8633
6984,8603
9095,8697
2982,1598
9097,8646
9095,8708
1925,1598
6984,8607
1572,12542
1928,1509
8042,8587
1923,1667
3813,8615
2629,12551
8042,8585
1928,1515
8042,8591
3812,8649
5801,12525
640,8679
2981,1645
1924,1643
8042,8594
1573,12526
640,8686
2630,12531
1573,12532
1684,9091
627,9091
3813,8631
1928,1530
8042,8608
2978,1749
8257,1941
1928,1536
8041,8640
6157,1509
5801,12545
4018,2285
8042,8615
2631,12514
1929,1509
867,1663
9086,9016
5929,8581
3801,9014
1929,1511
1928,1543
1574,12518
2631,12518
867,1667
5929,8585
9098,8656
6984,8654
3813,8649
2631,12522
1574,12522
1925,1645
2631,12535
8027,9104
3812,8697
640,8727
8044,8581
1924,1693
6987,8585
8044,8585
5803,12518
8044,8590
5803,12524
8044,8587
1929,1547
6987,8590
2632,12525
6987,8594
8042,8663
5929,8631
8044,8606
1928,1591
6987,8604
6983,8728
2987,1530
8044,8603
3813,8697
5926,8731
6983,8732
6987,8608
8041,8701
2633,12512
2632,12545
2988,1509
1931,1509
2983,1667
6987,8615
3817,8585
9100,8656
6987,8623
2984,1645
3815,8656
8044,8633
2744,9091
8042,8694
2988,1530
3817,8601
6135,2285
2633,12542
2989,1509
2634,12518
2989,1515
2634,12522
8042,8719
1577,12525
3817,8623
2989,1523
1922,1833
1577,12531
6984,8757
3812,8785
1932,1530
3817,8633
9103,8607
6984,8764
3817,8638
6161,1509
3817,8640
2990,1509
2635,12514
1578,12516
3804,9054
6157,1645
2986,1645
2635,12526
3804,9058
9102,8656
3817,8654
6161,1530
6987,8692
2635,12532
1578,12532
3813,8785
1933,1530
3817,8662
6983,8824
1933,1536
6161,1543
2991,1509
1934,1509
1933,1541
877,1509
522,12514
6987,8706
1933,1543
9105,8584
2984,1732
5934,8585
1579,12525
6987,8719
1579,12532
2972,2117
1934,1530
2989,1598
1934,1536
1935,1509
1934,1541
1934,1543
6992,8583
1580,12518
6992,8590
1935,1515
6992,8587
1580,12526
2992,1530
1935,1530
5934,8633
6992,8603
6164,1509
5809,12514
5934,8640
4025,2285
5809,12518
2993,1509
8050,8582
1936,1509
879,1509
1920,2007
8050,8585
524,12518
6992,8623
6164,1530
524,12529
2991,1591
6992,8632
5934,8662
2993,1530
8050,8606
522,12600
877,1598
5810,12514
6994,8584
1582,12513
1937,1509
2994,1509
6994,8582
1937,1511
1932,1667
6994,8585
5810,12525
5810,12531
525,12525
3817,8781
8050,8631
6161,1655
525,12531
1918,2117
2992,1598
5929,8853
6166,1509
9095,9016
3824,8581
5811,12525
1938,1515
6992,8679
8050,8649
3824,8585
6992,8686
524,12584
2991,1645
5811,12531
8050,8663
3824,8601
3824,8603
2641,12513
524,12603
6994,8642
4028,2285
1939,1509
2641,12514
2996,1509
3825,8581
524,12607
3825,8580
1939,1511
6987,8863
1584,12517
1584,12518
6984,8962
3825,8585
524,12612
524,12615
1584,12524
1584,12526
5811,12559
3825,8597
882,1525
1939,1530
3824,8633
524,12633
2642,12511
3824,8640
1940,1509
6984,8983
2642,12518
1935,1667
1939,1543
2642,12517
6997,8585
2997,1515
8054,8585
655,8581
655,8583
525,12613
655,8585
3824,8649
6994,8688
6995,8656
6997,8594
3824,8654
3825,8623
8054,8594
1936,1645
8054,8601
1938,1598
2642,12544
6997,8608
1586,12513
6983,9048
3825,8640
5941,8583
879,1663
6164,1667
5941,8587
2643,12518
1927,1947
3827,8585
6998,8585
3827,8584
5941,8590
9097,9060
6998,8591
1586,12525
3827,8590
2994,1645
6998,8594
3825,8654
1586,12528
6983,9065
5941,8598
8055,8601
3827,8594
2997,1561
2998,1530
5941,8603
8055,8604
1939,1591
8054,8633
2994,1655
6998,8608
8055,8608
6987,8952
2999,1509
6987,8950
6987,8957
1942,1509
2644,12518
6997,8651
3827,8615
1587,12518
2999,1515
2644,12524
2995,1645
2644,12526
9111,8656
1587,12533
5941,8632
8055,8640
5816,12514
1936,1720
1587,12541
5941,8642
8044,8985
5816,12518
1943,1509
2645,12514
1943,1511
1587,12549
5816,12525
3827,8649
6998,8650
886,1515
2645,12525
2996,1645
6162,1807
1588,12532
8055,8662
1942,1561
9100,9047
2998,1598
6997,8701
9115,8585
3001,1509
2646,12513
1944,1509
8054,8712
2646,12518
8058,8587
3825,8739
8058,8585
2645,12550
1943,1547
8058,8590
5941,8686
6994,8809
9103,8968
3827,8688
9115,8597
8058,8604
8058,8603
8058,8601
1943,1561
655,8726
2999,1598
6998,8708
3002,1509
655,8732
1590,12517
5818,12531
6998,8719
5941,8726
1945,1530
886,1598
2648,12514
3003,1509
6149,2285
1946,1509
6997,8783
879,1833
8275,1941
3003,1530
9105,8982
3002,1566
2649,12513
890,1509
5820,12525
3004,1515
7004,8587
2649,12525
1943,1645
3000,1645
6997,8815
2649,12528
5820,12532
7004,8606
2651,12474
890,1530
13347,8585
7004,8603
5821,12514
8055,8795
890,1536
2650,12514
1593,12513
5820,12550
1948,1509
886,1663
7005,8580
1948,1511
890,1541
536,12518
5821,12525
3001,1645
6998,8815
7004,8627
1593,12532
534,12601
3003,1598
3825,8887
7005,8608
6177,1509
1949,1509
3006,1509
534,12607
1948,1543
6998,8835
1949,1530
1943,1720
8050,9016
6178,1509
3007,1509
6153,2285
1950,1509
538,12514
7005,8645
2652,12518
1945,1667
538,12518
2652,12522
1946,1645
7004,8688
2652,12532
3005,1591
538,12531
1950,1530
3006,1561
1595,12536
3008,1509
536,12606
3837,8581
1950,1541
3837,8585
9122,8585
1951,1515
9115,8814
2653,12525
1596,12525
2652,12558
3004,1645
3837,8594
1596,12531
894,1525
3837,8603
3837,8604
6155,2285
538,12570
7009,8583
3837,8608
2654,12513
536,12636
1952,1509
1597,12514
3838,8584
3838,8585
538,12584
7005,8719
1597,12525
3836,8656
3838,8594
3007,1591
7005,8726
2654,12536
1951,1561
3009,1530
3838,8603
7009,8611
7005,8739
3009,1541
3837,8640
3010,1509
3009,1543
2655,12517
6998,8957
6177,1645
6155,2333
2655,12526
2991,2117
2655,12532
3837,8662
3006,1655
1953,1536
2656,12514
3011,1509
1954,1509
1953,1543
8066,8656
3838,8649
2656,12526
1599,12525
3837,8686
1599,12531
1954,1530
8066,8670
7005,8793
1954,1536
1955,1509
3012,1509
1600,12514
7012,8585
1955,1511
1954,1543
3841,8582
2657,12523
3838,8679
2657,12525
1951,1645
3008,1645
1600,12526
7005,8814
7012,8597
3838,8688
2657,12531
543,12529
7005,8819
1600,12536
6184,1509
7005,8826
7012,8608
3841,8607
2658,12514
3013,1509
1601,12514
1956,1509
544,12514
1599,12580
544,12518
8058,8963
2657,12552
8069,8621
2658,12526
1601,12525
7012,8623
3011,1591
3841,8631
3013,1530
544,12535
3007,1720
8066,8736
7005,8859
8069,8642
3013,1536
7005,8863
1957,1509
1602,12514
543,12575
3013,1543
3009,1667
3841,8642
1957,1511
2659,12518
1957,1515
2659,12525
1602,12525
3010,1645
2659,12531
5832,12474
2659,12533
7009,8759
3837,8784
3012,1591
671,8634
3837,8795
3837,8797
1958,1509
543,12607
2660,12518
1953,1667
1603,12518
543,12611
1603,12524
8069,8690
1603,12527
2660,12533
8287,1941
1956,1591
1958,1530
3014,1561
8066,8790
2660,12537
544,12600
1956,1598
5832,12518
3016,1509
1959,1509
2661,12514
1954,1667
1958,1543
7005,8931
5832,12525
547,12518
3841,8710
5832,12529
547,12522
2660,12555
3837,8841
547,12529
3016,1530
1958,1561
1955,1655
7009,8824
2662,12514
3017,1509
1605,12512
8066,8830
2662,12518
7005,8958
8069,8745
7017,8588
7005,8966
7005,8971
1605,12532
7012,8755
1960,1530
3837,8882
2663,12511
3015,1598
2663,12513
4050,2285
3018,1509
1961,1509
547,12575
2663,12517
2663,12518
7018,8585
3018,1515
3014,1645
1957,1645
7018,8594
7018,8597
3838,8875
2663,12535
2663,12534
2663,12537
1957,1655
7004,9042
8069,8796
1607,12514
1962,1509
547,12606
7018,8614
5835,12518
1962,1511
3019,1515
547,12611
1962,1515
5835,12529
2664,12525
5835,12530
3017,1591
3019,1530
7018,8640
1961,1566
4052,2285
3020,1509
1963,1509
1608,12514
7020,8585
3838,8924
1608,12518
1608,12522
1608,12525
3016,1645
2664,12559
1608,12529
7020,8595
7005,9066
7018,8662
1608,12533
1944,2117
1608,12534
7018,8665
6192,1509
4053,2285
1964,1509
8073,8736
7005,9082
2664,12579
3014,1732
7020,8622
2666,12523
2666,12525
6192,1523
2666,12531
1609,12531
3021,1530
1964,1530
7005,9106
1964,1536
3019,1598
7012,8887
7022,8584
7020,8646
3022,1509
1949,2007
2667,12519
1964,1543
7020,8649
1610,12518
2666,12552
1965,1515
5838,12525
677,8679
5838,12526
5838,12531
3845,8776
3018,1645
3012,1833
2667,12532
8073,8790
1963,1591
2667,12536
8294,1941
2668,12512
4055,2285
1966,1509
1609,12576
8080,8585
8066,9024
5838,12554
6184,1836
2668,12529
677,8721
1966,1530
3023,1530
8080,8608
8073,8830
1612,12512
3024,1509
1967,1509
3019,1667
552,12607
1967,1511
3845,8832
2669,12522
1612,12525
677,8743
3020,1645
552,12619
2669,12533
3005,2117
3024,1530
666,9091
8080,8638
1967,1530
1963,1655
6171,2285
1965,1598
7025,8582
2668,12575
1968,1509
1967,1541
2670,12518
3024,1543
7025,8585
6196,1515
556,12518
3854,8586
3854,8585
7022,8688
3854,8594
677,8777
556,12529
2670,12531
556,12531
1612,12564
2670,12533
1964,1655
1612,12570
7025,8610
8083,8585
1969,1509
8083,8582
3854,8614
2671,12518
8083,8587
557,12518
5842,12525
557,12522
6171,2333
8083,8595
7025,8631
8083,8601
557,12529
554,12624
2671,12535
3024,1591
8083,8603
3854,8633
8084,8582
1967,1598
4059,2285
6198,1509
7025,8640
8080,8710
1970,1509
8084,8585
888,2285
8069,9055
1615,12518
5842,12559
3854,8649
1614,12557
1970,1523
8083,8633
3025,1591
1615,12532
6199,1509
2670,12606
2673,12512
7012,9076
8083,8642
4060,2285
1971,1509
3023,1667
556,12607
1971,1511
3857,8582
7028,8590
5844,12525
556,12611
556,12613
7028,8587
3857,8586
2673,12525
1616,12525
8083,8654
3857,8595
5844,12531
2673,12532
3028,1530
1964,1749
7028,8603
8084,8642
1972,1509
1617,12514
557,12606
6199,1543
5844,12554
1967,1667
1617,12518
1971,1547
1617,12522
1968,1645
1617,12533
3857,8631
1972,1530
5965,8823
4073,1941
3027,1598
1972,1536
3857,8641
3030,1509
7030,8582
1972,1541
1972,1543
1618,12518
561,12518
7030,8585
3857,8649
1618,12521
3859,8586
7030,8595
5846,12529
3859,8595
561,12529
561,12531
3027,1623
1618,12533
7030,8603
2674,12570
3028,1598
1618,12541
4063,2285
1617,12574
3031,1509
1974,1509
5974,8581
677,8950
1974,1511
1619,12518
1618,12549
2675,12550
677,8954
5974,8585
8086,8656
2676,12525
1970,1645
2676,12531
8083,8755
1619,12533
1955,2117
1972,1591
1974,1530
1619,12537
1974,1536
1620,12512
4064,2285
1975,1509
1620,12514
561,12575
563,12514
1963,1883
8089,8585
2677,12518
3861,8585
8089,8591
3861,8584
3859,8649
5974,8623
2677,12524
1971,1643
8083,8785
7032,8597
3861,8594
2677,12533
6203,1530
1975,1530
5974,8640
7032,8608
3861,8608
561,12606
3861,8610
919,1509
5976,8585
7025,8835
1976,1511
5976,8586
3028,1667
691,8580
5976,8584
561,12611
3862,8585
1976,1518
2678,12526
2676,12587
3862,8594
3862,8593
5976,8595
563,12561
3031,1591
5974,8662
3862,8601
1620,12568
1620,12570
4077,1941
3861,8640
7032,8645
2679,12514
1977,1509
3034,1509
1620,12580
1620,12581
1621,12550
2679,12525
563,12584
1622,12525
2679,12526
1622,12532
1733,9091
3857,8785
1977,1530
3862,8633
563,12600
1975,1598
3862,8640
2679,12545
1978,1509
1977,1541
1978,1511
1973,1667
5976,8649
1622,12550
2680,12525
3025,1833
3861,8688
2680,12531
3036,1509
1979,1509
7032,8710
3865,8580
1974,1667
1624,12518
7032,8712
1978,1547
2681,12525
1624,12524
2681,12526
1975,1645
691,8693
1978,1566
2682,12512
3037,1509
3865,8608
898,2285
2682,12518
2681,12551
3866,8583
7032,8739
568,12518
3866,8585
3862,8712
3866,8587
3866,8590
3865,8625
568,12529
568,12531
5976,8727
691,8727
3866,8608
6209,1509
2683,12514
3038,1509
1981,1509
1981,1511
3865,8645
3862,8739
691,8739
5974,8806
3034,1645
3866,8632
1981,1530
7032,8791
3865,8669
4071,2285
3039,1509
6185,2285
3866,8642
1627,12514
7025,9016
1982,1515
1981,1547
3035,1645
2684,12526
5855,12531
5855,12537
2684,12531
4083,1941
3037,1598
6186,2285
5855,12546
4072,2285
3040,1509
2685,12514
3040,1511
6211,1515
1983,1515
3861,8835
2685,12525
1628,12525
3036,1645
5855,12563
3859,8907
2684,12564
1628,12532
2685,12532
1982,1561
3865,8724
5855,12573
3865,8727
5974,8887
2685,12542
7041,8583
3041,1509
1628,12545
1984,1509
7041,8580
7037,8711
8098,8587
3865,8739
1629,12518
8098,8590
1629,12522
6211,1561
8098,8603
3022,2117
2686,12536
3041,1530
1984,1530
3866,8726
2686,12542
1984,1536
2687,12512
1985,1509
3041,1543
1984,1541
1984,1543
3042,1515
2687,12525
1981,1645
3038,1645
5974,8937
2687,12532
1985,1530
1630,12536
1985,1536
1983,1598
2687,12542
8098,8642
4075,2285
7041,8645
2688,12518
1985,1543
3043,1515
3039,1645
1982,1645
6214,1530
2688,12533
3039,1655
3865,8819
3044,1509
7041,8679
1632,12518
2689,12518
1987,1515
