name_1,name_2
5015,211
19120,2330
9476,15047
20968,249
11408,683
24617,146
13212,1130
6939,2737
18407,1130
8461,5043
3510,1130
16292,146
17820,25944
13626,13676
17757,7837
24525,2435
13189,1525
14757,2338
401,146
6857,11175
18642,211
13976,7929
21039,211
11109,23647
22077,97
3719,4983
712,7121
7923,8447
20674,1130
19501,225
18233,3919
17899,249
20873,7880
8943,13775
4180,11108
4843,12212
9441,4294
15730,211
9574,523
18971,10057
13894,2028
8594,11294
20752,73
21938,2740
3859,2298
11228,13430
871,15321
5178,4497
12261,146
4706,3934
11876,11051
11156,15883
9148,4482
8170,523
6731,19778
22117,1130
15367,4650
15942,3487
2018,8974
3758,4589
22441,407
19622,5222
4653,97
7999,12560
15994,6366
15143,428
17868,249
6172,12572
12349,7121
12905,3492
6738,7259
21341,2435
5257,657
10420,1536
12007,5268
12621,2298
6305,14309
11135,9120
8516,7614
7494,7600
11234,13983
1662,25968
2822,6138
15713,205
2251,4066
10755,2537
14406,3575
22772,97
16977,4328
760,8083
16011,4230
4962,211
20556,225
6660,1634
16086,5340
11770,1617
18814,407
607,1340
22481,523
17158,154
17446,211
16494,3345
9171,9505
3400,36
10110,5871
16837,225
19719,36
4421,19816
14002,1382
4995,3492
7477,152
2670,203
15753,36
7763,5222
14133,407
10985,4903
928,903
1222,146
20119,9100
22182,97
11687,661
3469,16344
1285,146
11531,5346
4077,17425
2792,2895
11994,5864
15305,13788
7288,2740
7219,1658
14363,2937
2759,20997
21460,146
5714,6133
18715,1171
5811,8853
8976,5059
41,4903
5135,3492
11910,225
6853,3048
17961,6316
3886,18052
113,25987
16913,146
21959,3492
8724,5671
24671,91
18583,18335
18673,91
13812,2330
7071,8051
9106,16754
5608,91
17971,12088
5217,9100
8734,10305
1298,6317
11884,211
9289,14188
5849,211
3350,203
10331,10098
685,9696
9737,407
3524,4363
910,146
4658,13558
11193,1171
54,12798
799,4989
14997,7016
7139,6289
14495,5364
18923,407
10439,2752
733,18877
3127,8297
344,146
918,359
17695,13282
13227,2097
9269,3934
12863,7467
21561,211
9806,13675
15574,26007
13192,9787
2479,10025
12044,2737
11250,10264
8850,7614
7702,13278
2970,5340
9076,6467
16857,16344
10559,3252
9890,3492
9011,3395
13584,10157
18632,1130
21560,1171
15138,10568
4081,6987
11543,6392
6087,7340
11021,225
15122,12560
16783,97
4891,4192
10394,523
9871,4002
17814,225
23166,407
19685,1130
24238,3492
13181,428
10431,6451
11144,15433
7736,584
10044,211
6282,91
18685,6289
2840,13875
18150,249
6596,1634
23753,3492
6447,11777
6652,369
6744,19794
7657,9594
22239,97
23149,407
8855,18380
16623,36
20032,407
4206,328
19601,1435
8570,8784
23275,146
8459,317
23914,73
15408,225
11887,2384
8452,15776
22179,2435
20279,9438
11298,10805
9433,3500
15502,225
18443,154
937,26041
6669,36
9243,6366
4579,36
16561,91
5536,369
2385,146
2769,3775
2404,146
13831,211
26050,36
3285,6567
22558,1435
8262,7340
2050,2783
4234,18380
9265,11720
9266,343
13147,9623
11565,11681
1983,11257
16692,9916
14004,1761
11527,1525
10731,1130
22158,2435
17043,523
11654,1021
14517,13282
4462,343
17541,13278
18500,146
15733,154
22170,91
9419,276
8400,9521
18036,154
19799,1435
16882,8743
2498,1435
6082,18329
15622,16754
17090,97
2697,146
5242,3949
4751,11745
11652,407
9658,5673
1401,407
15436,9604
4695,9469
21173,428
17710,91
19259,8915
456,1300
10930,15047
23318,1171
4331,8974
9339,12240
2780,16868
1737,2446
5158,317
4583,4363
12792,8154
20670,154
14299,154
4477,10157
19014,211
15249,5025
19135,3492
17626,225
2427,73
9563,683
3600,8974
7201,7166
10386,5498
10064,146
9895,3487
9047,343
10494,3100
17888,4068
17442,683
11966,10805
24756,1099
9648,7770
16159,407
1200,7283
9883,5866
21226,225
9200,7581
3304,10991
4313,1342
13842,369
6771,91
18783,523
1389,21782
6798,91
2100,8806
17520,154
10203,9505
16819,15060
8490,9260
14867,3492
7885,36
16742,7743
7202,225
22807,3492
19489,10774
3484,8238
5045,2941
7635,4844
10123,5256
469,7865
22969,73
14180,4642
11747,889
4624,10608
472,6633
9360,9359
23258,154
16228,11949
1526,7283
17121,2717
9142,5268
13037,3256
20331,2740
19167,407
9723,8422
4105,7176
19169,407
13482,6563
5325,1968
18372,249
7419,3821
8828,2706
2068,343
3023,4576
11872,10774
16418,13248
9414,2368
6967,3492
7104,9787
4125,6810
15236,2028
8723,5749
16938,18329
24958,154
4443,11294
461,6474
483,91
9508,407
1346,7024
1754,8544
22310,2435
21718,73
3182,3048
13650,12240
16925,4505
1371,328
2511,7880
8139,8402
18337,3492
18069,407
14120,12758
19345,91
7158,8908
18684,11257
8650,146
349,1237
15188,6147
13811,1130
9235,1532
3363,146
19754,1171
5537,4158
14915,13550
22280,249
17700,97
15843,154
4542,1901
19422,1244
6037,3353
8071,10954
3085,7270
18442,249
19016,18307
11923,1130
3220,7765
17313,523
16491,225
16729,3516
6683,1532
558,5650
667,7464
10231,46
21450,407
13990,10774
8318,18329
3061,1145
5142,11584
4473,10951
10722,14064
17940,3923
3737,5130
5730,9789
13421,9330
20879,8523
3321,13533
12052,407
7738,6810
15180,249
16399,36
7116,91
13509,211
4009,10869
5962,8197
6558,12088
15854,203
1578,91
16750,407
5027,9640
14317,14048
11512,1541
11018,543
2821,428
2745,2717
1794,15878
14680,1021
5079,5261
22422,97
5592,23188
8642,584
306,3786
7557,154
12591,8404
12213,211
3128,11984
7956,523
7861,1435
2747,9475
15924,10157
1352,91
9109,8683
2515,4148
5441,2654
8332,12572
16838,8083
12735,2296
18455,249
13439,2028
12509,15870
3279,1668
3163,8725
14041,7405
16552,11745
20252,11720
5449,13558
6204,9904
23146,225
14873,5650
23867,428
14014,428
3430,6269
1590,91
20178,36
12378,3018
9559,167
9758,154
15336,4191
304,2435
3235,4589
8493,5256
10514,7191
6094,15845
17458,3117
6717,4173
14021,407
3828,3445
17647,3573
23718,225
19494,6218
7726,86
2471,16754
9262,15776
23320,407
15699,2017
18078,8183
7559,146
6280,36
4305,1171
7324,15776
16247,225
18840,146
16023,9807
11677,1130
16164,1342
22994,407
10232,4266
17639,2435
12469,1435
21492,249
4154,225
15032,225
11461,13632
13446,20863
3333,7600
8224,13310
13006,97
14429,8027
9465,1130
7323,7166
4445,146
18904,10085
8690,3561
14927,4179
6454,15878
20737,1130
17873,97
2098,91
14411,6552
5284,2435
20893,11665
7740,3492
12061,12826
8010,91
10962,1224
22722,36
16875,97
11903,7469
12045,1125
1594,3492
15874,9604
4309,1666
12796,407
973,3256
22755,211
3108,16933
6658,10057
5307,9594
8049,4780
15288,97
2516,7283
16377,9471
9849,11204
9393,1658
1202,8238
2676,7259
4975,146
22711,3492
12716,1604
19056,95
12851,4085
6512,13158
5397,11175
15801,407
948,97
19904,14789
11667,225
5595,97
1948,4983
22254,523
22636,36
10151,6249
20195,1171
15732,428
5580,7980
10444,97
23232,225
13878,5550
10617,8197
986,276
14098,16933
8907,9359
12199,12798
3255,1171
4565,5368
16957,8083
23721,225
8385,407
16092,7823
19017,2865
11387,2435
3874,9040
13765,11934
6375,8600
24894,1130
2566,7765
4685,7880
15495,6138
12079,330
17886,13917
19747,249
6445,97
4917,13261
14577,4650
6159,13788
21905,1130
7241,516
18894,523
21245,1130
3485,4615
5706,9623
4922,6625
2045,146
17555,6856
2418,15878
15205,8051
15658,4118
12600,428
15426,2610
11181,249
10585,7024
11672,8378
8945,10608
6116,3492
3566,1171
4094,15102
10308,2376
26221,146
11159,12216
15538,7166
9118,4943
17220,1806
19652,91
16239,1435
7890,15954
10785,3093
569,1171
5652,8051
18641,428
22548,97
2959,15954
19059,225
1664,5186
2649,10244
16943,249
7305,14158
1328,12124
7221,154
3017,91
23897,428
23810,225
3041,91
17836,1496
11983,97
24872,154
11335,4603
13848,1762
3925,16671
9279,6189
12393,4389
3142,91
13177,1342
9641,9312
6754,407
4768,6269
8607,91
1158,2118
37,15484
15795,249
13623,683
19550,407
4030,91
18767,249
6479,407
13166,15433
17111,4230
2485,657
4912,15412
13912,97
17014,146
2010,5410
20491,225
5489,3492
10048,1342
16316,13278
14785,897
20000,889
9211,7405
18124,225
15636,15583
8810,5025
3690,3821
1044,36
20146,3492
8040,2717
5846,5498
15449,9525
20572,4159
11404,9040
8764,91
18535,1477
1570,36
12536,1724
18868,249
17135,1130
15981,63
1608,11963
14532,12560
17019,3792
9391,8404
20220,97
18300,13587
807,225
3080,5261
24822,146
9875,13158
1182,867
4280,2740
6017,18307
19426,17425
18724,7865
21794,1171
519,11963
15204,3492
22377,1130
10971,3120
17548,8389
4017,4576
5483,523
6842,4618
15909,3117
18480,6457
14090,1342
19870,225
1332,516
1859,2268
602,11321
25900,146
9156,13310
16455,1435
7304,5295
11775,2658
5396,4179
18305,5043
12336,2594
408,154
4724,953
12640,6583
3777,91
6784,10025
10058,13041
20321,5801
7114,5766
9972,91
16575,11204
13596,6249
9943,9521
8592,8315
18433,211
13952,146
2749,1014
17036,36
6370,4576
9798,4068
1141,1412
17508,6389
10978,15047
6001,2296
9343,407
23128,249
12269,17831
13108,523
8254,16094
18955,249
8089,2435
11486,4967
18836,2097
19578,428
4760,249
21510,211
7134,4618
22544,249
6238,6474
14121,8447
19054,97
960,3923
17091,36
3578,4465
16319,6324
20083,523
8862,5801
16387,211
9768,359
20508,9787
418,36
4545,11406
20090,523
16064,1452
2323,4363
5243,15433
10565,13983
18041,97
717,1412
4373,8683
21976,154
1276,13776
13191,9968
8178,211
20759,73
2343,5186
121,17831
14347,5781
12754,889
14290,17371
4128,3492
911,1604
7537,5012
5955,7467
14851,428
16166,7207
15157,36
2179,3821
15020,8099
5241,12041
21346,407
11857,2761
13376,1081
9975,6860
11682,7823
15162,8683
18046,146
15541,3018
9994,8743
5934,6333
5779,3267
3905,14309
8009,18052
13133,19794
1377,154
3627,1130
9493,12398
23883,225
16775,154
14352,15136
10484,5457
13426,1081
565,20997
18634,211
17838,3919
17994,523
11445,4085
6830,14527
17557,16868
12188,2888
10357,7270
23135,225
5905,1237
2824,36
11079,97
2632,2706
6448,3786
1280,4603
11587,3575
84,146
10672,8544
20831,428
8978,5597
13808,13983
4708,91
6540,9330
12001,12041
10459,2435
6928,146
7010,1130
7816,428
1764,154
2462,91
10601,6779
24881,1435
1001,249
18352,36
6411,3731
1850,1130
9444,7688
6171,8154
4905,4002
19968,369
4914,15548
13856,1130
4715,91
15409,21308
19203,523
13422,6552
378,146
3034,1171
18590,36
269,26387
10091,6583
3496,6208
19640,36
8462,2097
11129,211
18664,211
7409,6633
4929,91
15051,6532
22778,11963
6850,146
17788,7176
15365,11665
13221,3091
18423,97
18526,3492
11270,5346
11555,211
6503,6532
8508,225
9313,8613
2095,6184
13434,8908
22014,225
5656,1130
4578,11777
18676,211
13895,10305
2482,5251
15113,11100
12374,10316
19326,1435
922,2805
2147,154
23303,97
11715,10644
16406,557
19299,1130
17533,1171
4857,7980
15391,5671
14008,6451
3035,15741
1840,15433
1939,2118
15792,23879
9992,97
6383,4650
19845,407
1120,1435
6673,4844
10571,211
3762,4993
11366,3181
1926,4223
22162,1130
8207,15321
11195,11382
22597,225
6522,4505
11240,11246
790,73
22132,73
713,9157
11126,146
19862,407
13791,1130
11805,13463
11190,5457
12436,3373
5709,1569
3673,36
14895,10087
7101,146
14251,19037
17290,36
19276,523
5842,13871
23251,97
22781,97
8686,9100
22816,97
12324,154
23601,407
6192,9695
17073,428
9567,3334
7752,11274
11122,5597
9080,1099
3924,7998
